Feature ID,0,1,2,3,4,5
Rhizobium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium
Tetrasphaera,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Intrasporangiaceae,Tetrasphaera
Pyramidobacter,Bacteria,Synergistetes,Synergistia,Synergistales,Dethiosulfovibrionaceae,Pyramidobacter
Aeromicrobium,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardioidaceae,Aeromicrobium
Paucimonas,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Paucimonas
Cellulosimicrobium,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Promicromonosporaceae,Cellulosimicrobium
Sporosarcina,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
Cupriavidus,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus
Akkermansia,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia
Desemzia,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Desemzia
Tannerella,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Tannerella
Verminephrobacter,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Verminephrobacter
Clavibacter,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Microbacteriaceae,Clavibacter
Actinomyces,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Actinomycetaceae,Actinomyces
Pseudochrobactrum,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Pseudochrobactrum
Paracoccus,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
Massilia,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Candidatus Amoebophilus,Bacteria,Bacteroidetes,Unknown,Unknown,Unknown,Candidatus Amoebophilus
Simplicispira,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira
Teredinibacter,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Unknown,Teredinibacter
Alysiella,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Alysiella
Cardiobacterium,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium
Dactylosporangium,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micromonosporaceae,Dactylosporangium
Candidatus Phlomobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Candidatus Phlomobacter
Achromatium,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thiotrichaceae,Achromatium
Marinobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alteromonadaceae,Marinobacter
Planococcus,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus
Nocardioides,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardioidaceae,Nocardioides
Sneathia,Bacteria,Fusobacteria,Fusobacteria (class),Fusobacteriales,Fusobacteriaceae,Sneathia
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium
Mannheimia,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia
Desulfovibrio,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
Nesterenkonia,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micrococcaceae,Nesterenkonia
Trabulsiella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Trabulsiella
Balneimonas,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Balneimonas
Myceligenerans,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Promicromonosporaceae,Myceligenerans
SJA-88,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,SJA-88
Bosea,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea
Inquilinus,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus
Finegoldia,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,Finegoldia
Opitutus,Bacteria,Verrucomicrobia,Opitutae,Unknown,Opitutaceae,Opitutus
Syntrophobacter,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter
Dyadobacter,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,Dyadobacter
Salinibacter,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Rhodothermaceae,Salinibacter
Roseomonas,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas
Pedobacter,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Pedobacter
Cedecea,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cedecea
Cloacibacillus,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus
Alkaliphilus,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
Tepidimonas,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unknown,Tepidimonas
Shinella,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella
Bergeriella,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Bergeriella
Candidatus Odyssella,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Unknown,Candidatus Odyssella
Ferrimonas,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas
Dermatophilus,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Dermatophilaceae,Dermatophilus
Oenococcus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Oenococcus
Vogesella,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Vogesella
Flectobacillus,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,Flectobacillus
Peptostreptococcus,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus
Martelella,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Martelella
Rhodoplanes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes
Peptococcus,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus
Lentibacillus,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lentibacillus
Arsenophonus,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Arsenophonus
Brachymonas,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Brachymonas
Thiohalomonas,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Unknown,Thiohalomonas
Eggerthella,Bacteria,Actinobacteria,Actinobacteria (class),Coriobacteriales,Coriobacteriaceae,Eggerthella
Stenotrophomonas,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
Propionigenium,Bacteria,Fusobacteria,Fusobacteria (class),Fusobacteriales,Fusobacteriaceae,Propionigenium
Neptunomonas,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptunomonas
Rahnella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Rahnella
Actinocorallia,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Thermomonosporaceae,Actinocorallia
Paludibacter,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter
Oceanobacillus,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus
Patulibacter,Bacteria,Actinobacteria,Actinobacteria (class),Solirubrobacterales,Patulibacteraceae,Patulibacter
Sporolactobacillus,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus
Providencia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Providencia
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Mycoplana,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana
Thiothrix,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix
Kaistella,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Kaistella
Oribacterium,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium
Atopobium,Bacteria,Actinobacteria,Actinobacteria (class),Coriobacteriales,Coriobacteriaceae,Atopobium
Klebsiella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella
Gallibacterium,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Gallibacterium
Gemmatimonas,Bacteria,Gemmatimonadetes,Gemmatimonadetes (class),Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
Leucothrix,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix
Acinetobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
Methylobacillus,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylobacillus
Oxalobacter,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter
Cryocola,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Microbacteriaceae,Cryocola
Pullulanibacillus,Bacteria,Firmicutes,Bacilli,Bacillales,Unknown,Pullulanibacillus
Oerskovia,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Cellulomonadaceae,Oerskovia
Pigmentiphaga,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pigmentiphaga
Moraxella,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella
Thermoactinomyces,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces
Marinobacterium,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium
Amaricoccus,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus
Pontibacillus,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pontibacillus
Alcanivorax,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax
Chryseobacterium,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Chryseobacterium
Flavisolibacter,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Unknown,Flavisolibacter
Herbaspirillum,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum
Granulicatella,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella
Sodalis,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Sodalis
Achromobacter,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter
Caldimonas,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Caldimonas
Serratia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia
Nostoc,Bacteria,Cyanobacteria,Unknown,Nostocales,Nostocaceae,Nostoc
Algoriphagus,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cyclobacteriaceae,Algoriphagus
Thioalkalivibrio,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio
Actinomycetospora,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Pseudonocardiaceae,Actinomycetospora
Rhodobacter,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Catellatospora,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micromonosporaceae,Catellatospora
Streptomyces,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Streptomycetaceae,Streptomyces
Hydrocarboniphaga,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Hydrocarboniphaga
Acetobacterium,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium
Edaphobacter,Bacteria,Acidobacteria,Acidobacteria (class),Acidobacteriales,Acidobacteriaceae,Edaphobacter
Alicycliphilus,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus
Pirellula,Bacteria,Planctomycetes,Planctomycea,Pirellulales,Pirellulaceae,Pirellula
Chthoniobacter,Bacteria,Verrucomicrobia,Spartobacteria,Unknown,Unknown,Chthoniobacter
Virgisporangium,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micromonosporaceae,Virgisporangium
Aquitalea,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Aquitalea
Virgibacillus,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus
Nitrosospira,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira
Paucibacter,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unknown,Paucibacter
Pectinatus,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Pectinatus
Skermanella,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella
Variovorax,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
Weissella,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella
Psychromonas,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas
Methylovorus,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylovorus
Anaeroplasma,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma
Rothia,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micrococcaceae,Rothia
Verrucosispora,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micromonosporaceae,Verrucosispora
Plesiomonas,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas
Odoribacter,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Odoribacter
Actinoallomurus,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Thermomonosporaceae,Actinoallomurus
Afipia,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia
Prosthecobacter,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter
Emticicia,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,Emticicia
Leclercia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Leclercia
Alkalibacterium,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Alkalibacterium
Mobiluncus,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Actinomycetaceae,Mobiluncus
Phascolarctobacterium,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium
Arcanobacterium,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Actinomycetaceae,Arcanobacterium
Cohnella,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella
Tolumonas,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas
Vibrio,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
Stigmatella,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Stigmatella
Ruminobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter
Sporichthya,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Sporichthyaceae,Sporichthya
Oceanisphaera,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera
Herpetosiphon,Bacteria,Chloroflexi,Chloroflexi (class),Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon
Thermoanaerobacterium,Bacteria,Firmicutes,Clostridia,Clostridiales,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterium
Agrococcus,Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Microbacteriaceae,Agrococcus
Anaerobiospirillum,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum
Reinekea,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Unknown,Reinekea
Planomicrobium,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium
Steroidobacter,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sinobacteraceae,Steroidobacter
Bifidobacterium,Bacteria,Actinobacteria,Actinobacteria (class),Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
Aquamonas,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Aquamonas
Blastomonas,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas
Aggregatibacter,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter
Coprobacillus,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus
Microcoleus,Bacteria,Cyanobacteria,Unknown,Oscillatoriales,Unknown,Microcoleus
Elizabethkingia,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Elizabethkingia
Kingella,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella
Desulfosporosinus,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus
